,scores,labels
445,0.32888186,0
446,0.2656192,0
447,0.40969031,0
448,0.34395994,0
449,0.40421283,0
450,0.32220702,0
451,0.45285992,0
452,0.47749718,0
453,0.2601592,0
454,0.47737934,0
455,0.35173441,1
456,0.43246994,1
457,0.66582414,1
458,0.52866015,1
459,0.37620914,0
460,0.37095132,0
461,0.42035111,0
462,0.33811583,0
463,0.33702037,0
464,0.37897523,0
465,0.48481081,0
466,0.39702023,0
467,0.39482916,0
468,0.33518684,0
469,0.34332381,0
470,0.47506746,0
471,0.29365313,0
472,0.36931886,0
473,0.39630366,0
474,0.41094902,0
475,0.39980397,0
476,0.27276873,0
477,0.33507342,0
478,0.31444383,0
479,0.43404446,0
480,0.41069785,0
481,0.29076981,0
482,0.33394157,0
483,0.44464678,0
484,0.2970064,0
485,0.26234406,0
486,0.41319984,0
487,0.35122392,0
488,0.37851185,0
489,0.31034819,0
490,0.28985044,0
491,0.29809966,0
492,0.40564802,0
493,0.2779748,0
494,0.36835125,1
495,0.47450078,1
496,0.3665404,1
497,0.31963762,0
498,0.33085117,0
499,0.28330238,0
500,0.36927601,0
501,0.30190886,0
502,0.28400158,0
503,0.32040381,0
504,0.37327372,0
505,0.37672249,0
506,0.44794899,0
507,0.32019955,0
508,0.34403114,0
509,0.46465407,0
510,0.38726382,0
511,0.41253707,0
512,0.31701401,0
513,0.30020258,0
514,0.2604603,0
515,0.30382568,0
516,0.39490214,0
517,0.39221724,0
518,0.29250338,0
519,0.2990763,0
520,0.37749585,0
521,0.33245887,0
522,0.29929185,0
523,0.32852819,0
524,0.48745624,0
525,0.35068132,0
526,0.43831729,0
527,0.46237973,0
528,0.40509904,0
529,0.35526103,0
530,0.27452028,0
531,0.39012052,0
532,0.38405851,1
533,0.48844052,1
534,0.39010005,0
535,0.39400473,0
536,0.35727978,0
537,0.35041543,0
538,0.35653629,0
539,0.38179406,0
540,0.42552298,0
541,0.32016856,0
542,0.35052138,0
543,0.26679432,0
544,0.43235072,0
545,0.41601325,0
546,0.32008104,0
547,0.36470772,0
548,0.4708127,0
549,0.39254696,0
550,0.37561535,0
551,0.3142389,0
552,0.3519835,0
553,0.35331687,0
554,0.54287413,0
555,0.34059402,0
556,0.35447413,0
557,0.37905856,0
558,0.45508747,0
559,0.38410967,0
560,0.32627894,0
561,0.61848658,0
562,0.37698256,0
563,0.51263773,0
564,0.5301031,0
565,0.54003152,0
566,0.46278515,0
567,0.4090448,0
568,0.48848023,0
569,0.29008134,0
570,0.38664451,0
571,0.45538177,1
572,0.43614877,1
573,0.43438291,1
574,0.39592603,1
575,0.29135643,0
576,0.36935854,0
577,0.47553975,0
578,0.32218832,0
579,0.27621067,0
580,0.54212963,0
581,0.37796024,0
582,0.4114207,0
583,0.46927815,0
584,0.41831739,0
585,0.39266964,0
586,0.54347609,0
587,0.31772274,0
588,0.39727698,0
589,0.43891923,0
590,0.38168927,0
591,0.30978413,0
592,0.25942852,0
593,0.31645105,0
594,0.32007886,0
595,0.34428082,0
596,0.3049942,0
597,0.47432038,0
598,0.59336012,0
599,0.4812805,0
600,0.45453743,0
601,0.38340178,0
602,0.37957311,0
603,0.36361137,0
604,0.39250383,0
605,0.34174844,0
606,0.37113482,0
607,0.44680028,1
608,0.39115269,1
609,0.47466512,1
610,0.28001091,0
611,0.29155592,0
612,0.34439698,0
613,0.34456285,0
614,0.32901115,0
615,0.3235929,0
616,0.3369163,0
617,0.33600888,0
618,0.37947272,0
619,0.37965609,0
620,0.35584147,0
621,0.33772386,0
622,0.32766698,0
623,0.37050991,0
624,0.42475791,0
625,0.32595187,0
626,0.30197614,0
627,0.28166923,0
628,0.3451221,0
629,0.27551783,0
630,0.28265251,0
631,0.22636244,0
632,0.33974174,0
633,0.27243257,0
634,0.30244303,0
635,0.30003744,0
636,0.33100789,0
637,0.33845956,0
638,0.26452151,0
639,0.29104901,0
640,0.27551942,0
641,0.42968699,0
642,0.31370796,0
643,0.27632247,0
644,0.25755121,0
645,0.53627157,1
646,0.40575307,1
647,0.2799211,1
648,0.28634549,1
649,0.32702491,0
650,0.33921238,0
651,0.26534263,0
652,0.2985854,0
653,0.51288431,0
654,0.28431482,0
655,0.46885224,0
656,0.26577769,0
657,0.30403407,0
658,0.3202531,0
659,0.36464257,0
660,0.23900215,0
661,0.22587397,0
662,0.3262113,0
663,0.26575223,0
664,0.31846725,0
665,0.24097952,0
666,0.48260208,0
667,0.31510474,0
668,0.32984026,0
669,0.36800176,0
670,0.40869418,0
671,0.36397188,0
672,0.41339762,0
673,0.32305505,0
674,0.2616293,0
675,0.39456072,0
676,0.3400964,0
677,0.30275679,0
678,0.32700677,0
679,0.54786275,1
680,0.29919219,1
681,0.24853569,1
682,0.52291658,0
683,0.33110954,0
684,0.28118254,0
685,0.43969469,0
686,0.4323414,0
687,0.29891122,0
688,0.50342058,0
689,0.24324247,0
690,0.30798416,0
691,0.37323455,0
692,0.35629757,0
693,0.2542661,0
694,0.22555285,0
695,0.29023736,0
696,0.29075951,0
697,0.20798561,0
698,0.27935487,0
699,0.31078022,0
700,0.2884134,0
701,0.27952762,0
702,0.25775635,0
703,0.23714858,0
704,0.23137013,0
705,0.23380188,0
706,0.20817133,0
707,0.29163258,0
708,0.3286987,0
709,0.23578528,0
710,0.22018593,0
711,0.23675471,0
712,0.26790051,1
713,0.29321802,1
714,0.2329465,0
715,0.23789556,0
716,0.38291422,0
717,0.300531,0
718,0.27840108,0
719,0.24365807,0
720,0.23892665,0
